Roll Year,Jurisdiction,Neigh Code,Neigh Description,Situs Street Address,Situs City,Legal Description,First PID,Property Class,Property SubClass,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total,Predominant Manual Class Code,Primary Actual Use Code
2024,Township of Esquimalt,307240,North Esquimalt,1106 CRAIGFLOWER,ESQUIMALT,"LOT 10, PLAN VIP6105, SECTION 10, ESQUIMALT LAND DISTRICT, AMD LOT 10 (DD 248979I)",005-882-711,01,0102,1010000,882000,129000,1011000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1106 CRAIGFLOWER,ESQUIMALT,"LOT 10, PLAN VIP6105, SECTION 10, ESQUIMALT LAND DISTRICT, AMD LOT 10 (DD 248979I)",005-882-711,01,0102,1010000,882000,129000,1011000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1102 CRAIGFLOWER,ESQUIMALT,"LOT A, PLAN VIP80302, SECTION 10, ESQUIMALT LAND DISTRICT",026-559-919,01,0102,1448000,978000,447000,1425000,2140 - 1 STY Duplex - After 1960 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307240,North Esquimalt,1206 OLD ESQUIMALT,ESQUIMALT,"LOT 1, PLAN VIP6147, SECTION 10&11, ESQUIMALT LAND DISTRICT, EXCEPT PLAN 45667",003-692-302,01,0102,1256000,1081000,169000,1250000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1202 OLD ESQUIMALT,ESQUIMALT,"LOT 2, PLAN VIP6147, SECTION 10 & 11, ESQUIMALT LAND DISTRICT",005-896-461,01,0102,1266000,1137000,139000,1276000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,549 LAMPSON,ESQUIMALT,"LOT 1, PLAN VIP6154, SECTION 11, ESQUIMALT LAND DISTRICT",004-971-671,01,0102,929000,681000,207000,888000,0050 - 1 STY SFD - Before 1930 - Basic,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,547 LAMPSON,ESQUIMALT,"LOT 2, PLAN VIP6154, SECTION 11, ESQUIMALT LAND DISTRICT",004-597-346,01,0102,786000,656000,109000,765000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,1384 ST. PAUL'S,ESQUIMALT,"LOT 1, PLAN VIP6247, SUBURBAN LOT 27, ESQUIMALT LAND DISTRICT",005-881-986,01,0102,1090000,879000,197000,1076000,2090 - 1 STY Duplex - After 1930 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307210,West Esquimalt,1384 ST. PAUL'S,ESQUIMALT,"LOT 1, PLAN VIP6247, SUBURBAN LOT 27, ESQUIMALT LAND DISTRICT",005-881-986,01,0102,1090000,879000,197000,1076000,2090 - 1 STY Duplex - After 1930 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307210,West Esquimalt,1388 ST. PAUL'S,ESQUIMALT,"LOT 3, PLAN VIP6247, ESQUIMALT LAND DISTRICT",005-882-087,01,0102,917000,760000,155000,915000,0060 - 1 STY SFD - Before 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,1382 ST. PAUL'S,ESQUIMALT,"LOT 4, PLAN VIP6247, SUBURBAN LOT 27, ESQUIMALT LAND DISTRICT",005-882-176,01,0102,1064000,814000,240000,1054000,0062 - 2 STY SFD - Before 1930 - Standard,"034 - Duplex, Non-Strata Up / Down"
2024,Township of Esquimalt,307210,West Esquimalt,1370 ST. PAUL'S,ESQUIMALT,"LOT 5, SUB BLOCK 27, PLAN VIP6247, ESQUIMALT LAND DISTRICT",000-200-131,01,0102,1100000,887000,185000,1072000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 1, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-790,01,0106,914000,715000,203000,918000,0413 - Strata  Townhouses,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 2, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-803,01,0106,877000,696000,198000,894000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 3, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-811,01,0106,902000,710000,197000,907000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 4, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-820,01,0106,903000,710000,197000,907000,0413 - Strata  Townhouses,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 5, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-838,01,0106,876000,690000,197000,887000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 6, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-846,01,0106,903000,710000,197000,907000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 7, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-854,01,0106,890000,705000,192000,897000,0413 - Strata  Townhouses,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 8, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-862,01,0106,882000,700000,187000,887000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 9, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-871,01,0106,882000,699000,187000,886000,0413 - Strata  Townhouses,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,955 COLVILLE,ESQUIMALT,"STRATA LOT 10, PLAN EPS7188, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-245-889,01,0106,883000,700000,188000,888000,D701 - Strata Townhouse,057 - Stratified Rental Townhouse
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 1, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-538,01,0106,682000,462000,212000,674000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 1, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-538,01,0106,682000,462000,212000,674000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 2, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-546,01,0106,683000,463000,212000,675000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 3, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-554,01,0106,710000,593000,111000,704000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 4, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-562,01,0106,712000,594000,112000,706000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 5, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-571,01,0106,712000,593000,113000,706000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,937 COLVILLE,ESQUIMALT,"STRATA LOT 6, PLAN EPS8125, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-609-589,01,0106,711000,592000,112000,704000,D701 - Strata Townhouse,039 - Row Housing (Single Unit Ownership)
2024,Township of Esquimalt,307210,West Esquimalt,933 COLVILLE,ESQUIMALT,"LOT 6, BLOCK 1, PLAN VIP6277, SECTION 10, ESQUIMALT LAND DISTRICT, CHURCH",005-831-059,"01, 08",0105,1353700,784400,554700,1339100,0147 - 2 STY SFD - After 1990 - Standard,652 - Churches & Bible Schools
2024,Township of Esquimalt,307210,West Esquimalt,939 REEVE,ESQUIMALT,"LOT 3, BLOCK 2, PLAN VIP6277, SECTION 10, ESQUIMALT LAND DISTRICT",005-833-515,01,0102,1039000,794000,195000,989000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,364 KINVER,ESQUIMALT,"LOT 2, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",000-170-585,01,0102,1187000,1014000,144000,1158000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,362 KINVER,ESQUIMALT,"LOT 3, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-283,01,0102,1173000,1014000,133000,1147000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,360 KINVER,ESQUIMALT,"LOT 4, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-305,01,0102,1179000,1014000,138000,1152000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,360 KINVER,ESQUIMALT,"LOT 4, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-305,01,0102,1179000,1014000,138000,1152000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,360 KINVER,ESQUIMALT,"LOT 4, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-305,01,0102,1179000,1014000,138000,1152000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,360 KINVER,ESQUIMALT,"LOT 4, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-305,01,0102,1179000,1014000,138000,1152000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1136 MUNRO,ESQUIMALT,"LOT 5, PLAN VIP6308, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-313,01,0102,1174000,983000,156000,1139000,0091 - 1.5 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,845 OLD ESQUIMALT,ESQUIMALT,"LOT 1, PLAN VIP6309, SECTION 11, ESQUIMALT LAND DISTRICT",003-626-563,01,0102,1097000,938000,142000,1080000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,847 OLD ESQUIMALT,ESQUIMALT,"LOT 2, PLAN VIP6309, SECTION 11, ESQUIMALT LAND DISTRICT",005-841-364,01,0102,1136000,970000,143000,1113000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307250,Esquimalt Waterfront,1164 RHODA,ESQUIMALT,"LOT 1, PLAN VIP6330, SECTION 2, ESQUIMALT LAND DISTRICT",005-842-859,01,0102,1571000,1266000,285000,1551000,2092 - 2 STY Duplex - After 1930 - Standard,"034 - Duplex, Non-Strata Up / Down"
2024,Township of Esquimalt,307250,Esquimalt Waterfront,1160 RHODA,ESQUIMALT,"LOT 2, PLAN VIP6330, SECTION 2, ESQUIMALT LAND DISTRICT",005-842-867,01,0102,1591000,1218000,309000,1527000,0090 - 1 STY SFD - After 1930 - Standard,"034 - Duplex, Non-Strata Up / Down"
2024,Township of Esquimalt,307250,Esquimalt Waterfront,1160 RHODA,ESQUIMALT,"LOT 2, PLAN VIP6330, SECTION 2, ESQUIMALT LAND DISTRICT, FORESHORE FRONTING ON GORGE WATERS - PRIVATE MOORAGE",,01,0102,3900,2000,1800,3800,1818 - Float - Light Duty,020 - Residential Outbuilding Only
2024,Township of Esquimalt,307250,Esquimalt Waterfront,1160 RHODA,ESQUIMALT,"LOT 2, PLAN VIP6330, SECTION 2, ESQUIMALT LAND DISTRICT, FORESHORE FRONTING ON GORGE WATERS - PRIVATE MOORAGE",,01,0102,3900,2000,1800,3800,1818 - Float - Light Duty,020 - Residential Outbuilding Only
2024,Township of Esquimalt,307250,Esquimalt Waterfront,946 FORSHAW,ESQUIMALT,"LOT 3, PLAN VIP6330, SECTION 2, ESQUIMALT LAND DISTRICT",005-842-883,01,0102,1595000,1150000,408000,1558000,0151 - 1.5 STY SFD - After 1930 - Semi-Custom,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,843 SELKIRK,ESQUIMALT,"LOT 1, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-044,01,0102,954000,769000,165000,934000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,843 SELKIRK,ESQUIMALT,"LOT 1, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-044,01,0102,954000,769000,165000,934000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,843 SELKIRK,ESQUIMALT,"LOT 1, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-044,01,0102,954000,769000,165000,934000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,845 SELKIRK,ESQUIMALT,"LOT 2, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-079,01,0102,966000,769000,174000,943000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,845 SELKIRK,ESQUIMALT,"LOT 2, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-079,01,0102,966000,769000,174000,943000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,847 SELKIRK,ESQUIMALT,"LOT 4, PLAN VIP6336, SECTION 10, ESQUIMALT LAND DISTRICT",005-847-133,01,0102,880000,769000,119000,888000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt, FAIRVIEW,ESQUIMALT,"LOT 1, PLAN VIP6411, SECTION 10, ESQUIMALT LAND DISTRICT, EXCEPT PLAN EPP33398",005-859-981,06,,1748000,2097000,0,2097000,,201 - Vacant IC&I
2024,Township of Esquimalt,307210,West Esquimalt,888 VIEWFIELD,ESQUIMALT,"LOT 2, PLAN VIP6411, SECTION 10, ESQUIMALT LAND DISTRICT, & SEC 11, EXC THAT PT LYING TO THE SW OF THE FOLLOWING DESCRIBED BOUNDARY, COMMENCING AT THE MOST SOUTHERLY CORNER OF SAID LOT, THENCE NW ALONG A CURVE TO THE RIGHT HAVING A RADIUS OF 42.87 FT TO INTERSECT THE W BOUNDARY OF SAID LOT AT A POINT DISTANT 24.57 FT FROM THE SW CORNER OF SAID LOT",005-626-099,06,,1077000,1033000,199000,1232000,"C406 - Warehouse, Storage",273 - Storage & Warehousing (Closed)
2024,Township of Esquimalt,307220,Saxe Point,1129 GREENWOOD,ESQUIMALT,"LOT 1, PLAN VIP6512, SECTION 11, ESQUIMALT LAND DISTRICT",005-866-171,01,0102,1218000,1061000,133000,1194000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1125 GREENWOOD,ESQUIMALT,"LOT 2, PLAN VIP6512, SECTION 11, ESQUIMALT LAND DISTRICT",005-866-189,01,0102,1233000,1061000,146000,1207000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1120 BEWDLEY,ESQUIMALT,"LOT 4, PLAN VIP6512, SECTION 11, ESQUIMALT LAND DISTRICT",005-866-227,01,0102,1305000,1061000,197000,1258000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,900 KINGSMILL,ESQUIMALT,"LOT 1, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-848-202,01,0102,1039000,900000,137000,1037000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,900 KINGSMILL,ESQUIMALT,"LOT 1, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-848-202,01,0102,1039000,900000,137000,1037000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,908 ALEXANDER,ESQUIMALT,"LOT 3, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",000-204-374,01,0102,1133000,1028000,185000,1213000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,912 ALEXANDER,ESQUIMALT,"LOT 5, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",000-088-056,01,0102,1242000,1089000,155000,1244000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,916 ALEXANDER,ESQUIMALT,"LOT 6, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-101,01,0102,1214000,1079000,141000,1220000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,920 ALEXANDER,ESQUIMALT,"LOT 7, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-152,01,0102,985000,795000,170000,965000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,920 ALEXANDER,ESQUIMALT,"LOT 7, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-152,01,0102,985000,795000,170000,965000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,928 ALEXANDER,ESQUIMALT,"LOT 9, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-225,01,0102,997000,846000,148000,994000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,928 ALEXANDER,ESQUIMALT,"LOT 9, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-225,01,0102,997000,846000,148000,994000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,932 ALEXANDER,ESQUIMALT,"LOT 10, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-849-284,01,0102,917000,803000,115000,918000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,936 ALEXANDER,ESQUIMALT,"LOT 11, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-852-943,01,0102,1214000,1032000,173000,1205000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,940 ALEXANDER,ESQUIMALT,"LOT 12, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-852-960,01,0102,1211000,1040000,166000,1206000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,944 ALEXANDER,ESQUIMALT,"LOT 13, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",000-716-171,01,0102,1315000,1099000,162000,1261000,0140 - 1 STY SFD - After 1960 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,924 KINGSMILL,ESQUIMALT,"LOT 14, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT, EXCEPT PLAN 16514, EXC THAT PT IN PL 16514",000-200-425,01,0102,1196000,977000,197000,1174000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,924 KINGSMILL,ESQUIMALT,"LOT 14, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT, EXCEPT PLAN 16514, EXC THAT PT IN PL 16514",000-200-425,01,0102,1196000,977000,197000,1174000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,937 KINGSMILL,ESQUIMALT,"LOT 16, BLOCK 1, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-852-994,01,0102,1408000,1237000,139000,1376000,0140 - 1 STY SFD - After 1960 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,909 ALEXANDER,ESQUIMALT,"LOT 1, BLOCK 2, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-853-036,01,0102,1132000,910000,198000,1108000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,917 ALEXANDER,ESQUIMALT,"LOT 3, BLOCK 2, PLAN VIP6570, SECTION 2, ESQUIMALT LAND DISTRICT",005-191-581,01,0102,1190000,909000,241000,1150000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
